id,created_on,operation,property_type,neighbourhood,lat,lon,price,surface_total_in_m2,surface_covered_in_m2,floor,rooms,expenses
fe5aae3c73c2ef14a1f592ac59815bfc214ca462,2017-10-18,sell,apartment,Palermo,-34.587032265,-58.4100357586,1070000,286,240,,6,
9c9428af02d85ae03edde4790081a4d10ace85b3,2017-10-18,sell,apartment,Recoleta,-34.5905053,-58.3864816,520000,140,135,,5,
6bf99038deee5b1e48b09ef89a1b91038734d0cb,2017-10-18,sell,PH,Villa Devoto,-34.5979997,-58.5214653,182000,206,80,,3,
887f24c233cf4432208f02ec9824dcd90356171a,2017-10-18,sell,apartment,Saavedra,-34.554242,-58.4915489,136000,51,45,,2,
bcfa96f3685e24ab164460efdeaf7401b17d2166,2017-10-18,sell,apartment,Saavedra,-34.554242,-58.4915489,136000,51,45,,2,
01cec596f27d901d5bdfa1f13fbbf2c9f713138d,2017-10-18,sell,apartment,Saavedra,-34.554242,-58.4915489,136000,51,45,,2,
603ba33b33de5e674dfcdb3a5beb57f6efb13fa6,2017-10-18,sell,apartment,Puerto Madero,-34.6164507,-58.3671474,240000,38,38,,,
19dc2ce2b0a5a9d2d96117ae7ccc593e69945dfa,2017-10-18,sell,apartment,Puerto Madero,-34.6098446,-58.3662387,820000,218,200,,4,
b15639b26aade2cf7a968c31422953031ee6f751,2017-10-18,sell,apartment,Las Cañitas,-34.5660458,-58.437025,655000,240,220,,5,
b1e4d55e01078dd9ae54426bd1933e78b141843b,2017-10-18,sell,store,Once,-34.5998711,-58.4052043,125000,61,61,,,
25136f1b187e200035c5f5ba86c5c330b790063e,2017-10-18,sell,apartment,Villa Urquiza,-34.5807234,-58.4911312,280000,122,77,,4,
3ac2f5cf93ec932176ba9369711e0df6c8ab0a9c,2017-10-18,sell,apartment,Recoleta,-34.5914398343,-58.3954730735,190000,63,63,,2,
193ec1435bf2378e04f72177f742d60bd17670a6,2017-10-18,sell,apartment,Belgrano,-34.5632469,-58.4400499,207000,45,40,,2,
5683de5d3569287ce3cb26ef70d951feff57a718,2017-10-18,sell,PH,San Telmo,-34.6229895,-58.3711623,160000,100,80,,5,
8fb92aceef29520d5bd45f9a02c54829499cea62,2017-10-18,sell,apartment,Belgrano,-34.5632469,-58.4400499,207000,45,40,,2,
4ba999c9d10e34a2dbfb0824823e144cb36779ea,2017-10-18,sell,house,Palermo Chico,-34.5782966,-58.4011985,3000000,,380,,,
cceee7c7e3f0e4360336bac16bab36bae16cc071,2017-10-18,sell,apartment,Villa Urquiza,-34.5853609,-58.4796152,76000,29,29,,1,
cfd603956d42194332a29cf29ba49ac43e9dcd75,2017-10-18,sell,apartment,Palermo Chico,-34.5774989,-58.4057641,2880000,598,283,,5,
4d862c68ebca9769812f4a238a248e87161baf05,2017-10-18,sell,apartment,Villa Devoto,-34.6146588,-58.5285025,145000,76,70,,3,
1bfe2feb29306a36bdd7a576d03dcced5c6b2e49,2017-10-18,sell,store,Villa Pueyrredón,-34.5949201,-58.5022368,168000,73,65,,2,
3031a21f53ecb7ab2e8d002e529773a36f0293fa,2017-10-18,sell,apartment,Almagro,-34.604795,-58.4258874,109800,29,29,,1,
99251feeb870493f0a3a581b38819ad4f2a6997a,2017-10-18,sell,apartment,Palermo Soho,,,178500,58,52,,2,
27cb603a80d29d626ae65e607f9c0689f530cdd2,2017-10-18,sell,apartment,Paternal,-34.6028936,-58.466483,80100,32,30,,2,
b9d4701bc09d73cd19518d697c2b1ae6da290eec,2017-10-18,sell,apartment,Paternal,-34.6035981,-58.4654203,76500,33,30,,2,
5cf84bde11e6d65e46bf5a0c316366674fc5e162,2017-10-18,sell,apartment,Palermo Soho,,,111938,39,39,,2,
4cea6bbebe6f0fc01eea62dc9160a2a8e3201611,2017-10-18,sell,apartment,Puerto Madero,-34.6125371,-58.3586777,2000000,286,276,,5,
14476f2f051b82ad750ec2f53144f54efa9a7895,2017-10-18,sell,apartment,Paternal,-34.6034918418,-58.4623798163,84476,37,31,,1,
246bc4a446963cd337ad1088b18a5da58f266427,2017-10-18,sell,PH,Parque Patricios,-34.6305098,-58.3907875,205000,202,202,,10,
9a4a121c8f666bdd780e091ab71f6486d1c52d00,2017-10-18,sell,apartment,Retiro,-34.5908611,-58.3784334,980000,254,237,,6,
a2564f45d2fbd0945b73e1743bd3993be17be9b7,2017-10-18,sell,house,Saavedra,-34.5501694,-58.4749208,670000,383,290,,,
8962fb919890520eb7ca4bbce2e193f116111efd,2017-10-18,sell,store,Villa Urquiza,-34.5700621,-58.4745081,315000,135,135,,,
3190f6c26a0bc1ad68484a9a888670b29d9b733b,2017-10-18,sell,PH,Capital Federal,,,180000,100,100,,5,
b0d704a1c9ef7b4718fef33cccafb892cc16b9dc,2017-10-18,sell,apartment,Caballito,-34.614279,-58.435419,97000,,45,,3,
6db75d627c74cda0202a1e9d3382ac2f4ac9588e,2017-10-18,sell,apartment,Almagro,,,189000,79,74,5,4,
0c8e5f09638146fb0329414a56041400c475f872,2017-10-18,sell,apartment,Recoleta,-34.596494,-58.407891,107000,40,40,,2,
2fe284634790a0d6389932cd7c28da4209d7fb84,2017-10-18,sell,store,Villa del Parque,-34.619612,-58.483969,520000,286,500,1,,
893627f2a6b7f700fb0aac5c687061df6ed08a3a,2017-10-18,sell,house,Flores,-34.65008644,-58.4599456499,350000,225,475,,3,
df243848ea1a9b3459a26073b6923f7f3a7321d3,2017-10-18,sell,apartment,Villa Devoto,-34.607236,-58.51247,255000,95,89,,4,
8dd8102193a98ffb570d5fd2cd720000f54dfb9c,2017-10-18,sell,PH,Almagro,-34.607471,-58.4277,210000,127,95,,4,
0fc35690b4ae7bd1ad937abd3626c1ba3249a0e6,2017-10-18,sell,apartment,Pompeya,-34.6557756,-58.427673,85000,,46,,,
a2d75dbfed78ad8ebdf1c4a9521317dd76df5f33,2017-10-18,sell,house,Flores,-34.6519638,-58.4330066,275000,225,,,,
68e9a6436ad88c530a07bd4fd79941fa9765fac0,2017-10-18,sell,apartment,Capital Federal,-38.416097,-63.616672,700000,,200,,,
02f75443a37c81220be31598f68220197cdcb995,2017-10-18,sell,house,Barracas,-34.652296,-58.385738,240000,230,140,,4,
7190c725e569ce779f4e6e8e86cda0d9fa7eea6a,2017-10-18,sell,apartment,Balvanera,-34.6074093,-58.405887,60000,34,34,,,2000
709272f2d842ece810ab232f79b214ce54be2825,2017-10-18,sell,apartment,Once,-34.6074093,-58.405887,60000,34,34,,,2000
cf6fcab3055c246b692a9745f21aa0f7182a7a0e,2017-10-18,sell,apartment,Tribunales,-34.6076672,-58.3869774,89500,29,27,,,
595f7e2d063ae2de1672da84a97718ea48293702,2017-10-18,sell,house,Villa Urquiza,-34.5700621,-58.4745081,350000,138,138,,1,
a78b179e71ed2d57331a614e84a397650164ec31,2017-10-18,sell,store,Barracas,-34.6304088975,-58.3630721094,380000,245,215,,,
5efd9e25db2b5cf6e1c6c98e694ccb5e7e351177,2017-10-18,sell,apartment,Boca,-34.6277671,-58.3603557,97000,51,46,,,2400
98f656ce8fc04095a1c44da5d5a509137ddb62b6,2017-10-18,sell,apartment,Barracas,-34.6325317,-58.3726713,159000,60,54,,3,1800
282855357a388e4935e393465dc9618cb81296d9,2017-10-18,sell,apartment,Recoleta,-34.5872623609,-58.3865932147,690000,164,164,,,11800
3e0f29e4a892103f9381ca50a328d9698dbcc15f,2017-10-19,sell,apartment,Recoleta,-34.5895459,-58.3973636,135000,0,,,,
a1f8d35079299a495fef7fd630529f035e977c54,2017-10-19,sell,apartment,Barrio Norte,-34.590497,-58.405467,410000,163,,,,
48f1d6b1814dcbf37fafea1f1a1f1eba4bf08785,2017-10-19,sell,apartment,Belgrano,-34.569427,-58.447515,340000,105,104,,,
db7036ce3a767513290b2dca23ff2193e90c33e3,2017-10-19,sell,apartment,Barrio Norte,-34.589238,-58.409819,365000,167,158,,,
dc0dc5c27a4c2d282d21408576b8ca5b648ff8d9,2017-10-19,sell,apartment,Recoleta,-34.59931,-58.395838,89000,34,34,,,
7d72811a38c621d1e02c9fa26c85a72710c691c7,2017-10-19,sell,apartment,Almagro,-34.609348,-58.414943,179000,106,99,,,
e20052fffcc142b93ce83f234acd8e0cba93161c,2017-10-19,sell,apartment,Constitución,-34.625204,-58.379194,65450,36,,,,
f48564662fb6ee28f730d8590661dbb057fdaa6c,2017-10-19,sell,apartment,Constitución,-34.625204,-58.379194,65450,36,,,,
84602b719fdf045ff64f8e0b39235a5733e8b3ab,2017-10-19,sell,apartment,Constitución,-34.625204,-58.379194,67200,37,,,,
d62d21d984d29bef3b6cdb7769fbcd3a5927d730,2017-10-19,sell,apartment,Constitución,-34.625204,-58.379194,66850,37,,,,
8af6d3ececd00ab31b6797c07bdfd7a22204a2fb,2017-10-19,sell,apartment,Constitución,-34.625204,-58.379194,57600,36,,,,
11e4d8c5f45611fae51debab2675ed787502d655,2017-10-19,sell,apartment,Constitución,-34.625204,-58.379194,57600,36,,,,
147546020a0ea26b3cee8ee2443259459df379ac,2017-10-19,sell,apartment,Constitución,-34.625204,-58.379194,60900,38,,,,
96514b5057e5a7bae1d7d89926c4c70533dc421a,2017-10-19,sell,apartment,Constitución,-34.625204,-58.379194,60600,38,,,,
a86b729c401054773c3456e14afb2d2bd0f1e003,2017-10-19,sell,apartment,Palermo,-34.587294,-58.41004,1070000,277,250,,,
5924ec05477f8ff1d155339464db68e819562035,2017-10-19,sell,apartment,Palermo,-34.597193,-58.414403,238000,76,68,,,
57a4952c2ffa7f9f10329ff7f03302c1da9e32aa,2017-10-19,sell,store,Almagro,-34.598411,-58.414719,230000,106,,,,
3398db750db213210f0e1a3dc49c15814ee9f253,2017-10-19,sell,apartment,Palermo,-34.581171,-58.40934,240000,95,57,,,
572ad2c3df93d26177e8f1e642f5b9071c259317,2017-10-19,sell,apartment,Nuñez,-34.550757,-58.453547,349000,122,118,,,
ecfe9d326eebf098b3b03b39d2de6a5b9dff5f27,2017-10-19,sell,apartment,Palermo,-34.592762,-58.418905,125000,34,,,,
03923cbf04e51acab6c87dddba6059074a607074,2017-10-19,sell,apartment,Palermo,-34.581369,-58.441908,165000,54,,,,
53bb4d74331dbddd6ca0b51a192b6d720d77d1b3,2017-10-19,sell,apartment,Belgrano,-34.554301,-58.436479,315000,62,62,,,
5913a8d9faba2964f7a6315393b93bc6a9bb0514,2017-10-19,sell,apartment,Recoleta,-34.594877,-58.384517,690000,288,257,,,
49757b81a15276e03b85024bcf600d66b45d85da,2017-10-19,sell,apartment,Barrio Norte,-34.598152,-58.386159,220000,103,68,,,
3278d1f739eae229dba08e78786251b31f9be922,2017-10-19,sell,apartment,Saavedra,-34.553438,-58.48545,110000,52,34,,,
a2132969c96a63120cf5aae32176165faa6679e1,2017-10-19,sell,apartment,Belgrano,,,110000,,46,,,
ff56e2866637175b36a88f811a4576eafd7dbdf3,2017-10-19,sell,apartment,Belgrano,,,115000,,46,,,
1382c1b664b61ee0fb694df470f403a83a5a5a6d,2017-10-19,sell,apartment,Belgrano,,,220000,133,133,,,
09992fdd0d5ac745c1a1b70e1d89059c75f22b73,2017-10-19,sell,apartment,Belgrano,,,248760,95,43,,,
05d06c9611109beb9da4022ea91fbf4b2955b229,2017-10-19,sell,apartment,Belgrano,,,166120,58,38,,,
6c7e4e1e1758d74f7cb724e99931770511704b58,2017-10-19,sell,apartment,Belgrano,,,131910,49,38,,,
d7f159a582915fc8e4f110f9b46f742f8a700495,2017-10-19,sell,apartment,Belgrano,,,155950,58,52,,,
7f593ded901b3c23a8d30f4ab86d9934ad88e600,2017-10-19,sell,apartment,Belgrano,,,102718,42,53,,,
fdd18b8b3ffff214ff5c4ef48caf58f4fa80a046,2017-10-19,sell,apartment,Belgrano,,,107670,42,53,,,
e4a86211b80e2bf53c1b361bcb591fd7ab4cd087,2017-10-19,sell,apartment,Belgrano,,,281200,95,53,,,
b33f8f2d3d5576958ef7410d5ae1e3108e47a787,2017-10-19,sell,apartment,Belgrano,,,305550,100,79,,,
f32d7754b73f850609ee9bd38679fa8701fad68a,2017-10-19,sell,apartment,Belgrano,,,360610,131,79,,,
0de0a1b141b255e003ad0137ec47098b21352bf3,2017-10-19,sell,apartment,Belgrano,,,243870,103,83,,,
a5990f2503fe111ca5ffa3c7645a32ac1b11bf78,2017-10-19,sell,apartment,Belgrano,,,125352,64,44,,,
bfd260ff9ef96c8246c6d586c101b6066b5535e9,2017-10-19,sell,apartment,Belgrano,,,167900,58,53,,,
e1255b60488817f3a6c4c065d396ab4c7e515dc6,2017-10-19,sell,apartment,Belgrano,,,107860,42,38,,,
6f6d4ecdfa01063b842ce185e08cac049c6f23fe,2017-10-19,sell,apartment,Belgrano,,,305550,100,79,,,
09efd49a90faafdff2fa9d4e9ae8246a30b88ca2,2017-10-19,sell,house,Belgrano,,,450000,252,252,,,
e88cc4e411454458d93f1e95d2a7a38cb7922e8e,2017-10-19,sell,apartment,Barracas,-34.6321116,-58.3703982,78000,48,42,,1,
b05ba59b82a89e36d47c704f00aefb34ba49560e,2017-10-19,sell,apartment,Barracas,-34.6321116,-58.3703982,78000,48,42,,1,
e4e91aec4479c87df2e70d09a7a7343584ffa21a,2017-10-19,sell,apartment,Flores,-34.6352406,-58.4676508,82000,35,5,,1,
c7330c6472ebc670efdcd2e2af9608ff74cbee3a,2017-10-19,sell,store,Villa Santa Rita,-34.6120389,-58.4809469,540000,300,300,,,
42c8b5a6f31fdbe4977db80758baceedcfbccc2f,2017-10-19,sell,apartment,Recoleta,-34.5920895942,-58.3942736952,535000,202,190,,4,
08b10820529e5edd8ce2a7e5c793d267dce608e3,2017-10-19,sell,apartment,Barracas,-34.6321116,-58.3703982,78000,48,42,,1,
4f9dabac77f6306648f89803a9e105c52c9636f7,2017-10-19,sell,apartment,Retiro,-34.5961336,-58.3799201,75000,39,39,,2,
b358e3e464540eaf13b4a40a8d76d027303e93d1,2017-10-19,sell,apartment,Puerto Madero,-34.616821,-58.361728,268000,,46,,2,
0a2f5ba2d4e66cae1459933a3f2b136ac9f94740,2017-10-19,sell,apartment,Saavedra,-34.546659,-58.479767,85000,,27,,2,
0da5eb197314f00e6d8e5e3e6f721f471b76a96c,2017-10-19,sell,apartment,Belgrano,-34.560107,-58.451221,630000,,,,4,
ce2dba8fdb686fb44bdb3b2ed9f340df583d609f,2017-10-19,sell,PH,Saavedra,-34.558419,-58.490265,389000,,198,,4,
b3dacea7f30edbeb47c13c4dc45b7154e8ead648,2017-10-19,sell,apartment,Almagro,-34.6046187,-58.4242689,350000,150,140,,,
5cfe0d293ae9b5c7f9768a9db4881266adadd18c,2017-10-19,sell,apartment,Palermo,-34.58233,-58.409311,365000,158,126,,5,
d1fa83d14c927796ea1c9f8ac45066337276e123,2017-10-19,sell,apartment,Belgrano,-34.5680908,-58.4353833,410000,179,179,,1,
2b63704f661808735bfafb47bc85419133852bf1,2017-10-19,sell,apartment,Once,-34.6046169,-58.4028498,,79,79,5,3,2805
c9456be63cf9f000245bc64454da3ab79df4caa0,2017-10-19,sell,apartment,Belgrano,-34.5630191085,-58.4643593684,115000,46,38,,2,3450
24088824d74c4143a918fe6a9ba7f5e4afadbc26,2017-10-19,sell,apartment,Puerto Madero,-34.6185897,-58.3616696,,,,,,
442dc9c29616f0e286c1922b701f38226f806532,2017-10-19,sell,apartment,Puerto Madero,-34.6185897,-58.3616696,,,,,,
b0eacca2010d8fe05823a1fe7aebd175e02dcb3f,2017-10-19,sell,apartment,Puerto Madero,-34.6185897,-58.3616696,,,,,,
464ebc74651e7a750562099a1959514c63f3663f,2017-10-19,sell,apartment,Puerto Madero,-34.6185897,-58.3616696,,,,,,
1230ef171685b267b91e444371595a566ffd655a,2017-10-19,sell,apartment,Puerto Madero,-34.6185897,-58.3616696,,,,,,
a90e1f6f158e5bc6d5ebacba2b5ec9cdc097c352,2017-10-19,sell,apartment,Puerto Madero,-34.6185897,-58.3616696,,,,,,
91c13b5319d739e4a20933eb18ebd8ce441c0cad,2017-10-19,sell,house,Paternal,-34.5953927486,-58.4668088704,,170,100,,5,
f567898dca9a4812d0fd1b03f6050180d5bab5cd,2017-10-19,sell,apartment,Boedo,-34.624798,-58.4114644,,54,46,,2,3000
be6acba54649eb56bb129dd2e15fe0a04a3c8e21,2017-10-19,sell,apartment,Barrio Norte,-34.5905334,-58.4107189,390000,143,143,1,,5500
23631b516fdce83b6895f2aadede9566c7655d80,2017-10-19,sell,apartment,Caballito,-34.6223903,-58.4298191,145000,47,44,11,,3800
05a5e1aea7d1f25741e45b9d434a25f42875b4ea,2017-10-19,sell,apartment,Caballito,-34.6223903,-58.4298191,150000,47,44,12,,3800
b931c55062ac1f473091c67a46b71a720f75559a,2017-10-19,sell,apartment,Recoleta,-34.5913247,-58.379377,1500000,407,382,16,,15000
269ecca180058eadb3f614e41f2bd5798cf7e975,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,211150,48,48,1,,5520
0c461ccd86bb9bcb36c8b294b4f5cf57fd4fcca1,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,216300,48,48,2,,5520
0f8dbf44321460586a42d74c67dc0934b5c1fc3c,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,226600,48,48,4,,5520
7e8e5d7cd259a1c1b3387776f4471d8288415ec8,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,231750,48,48,5,,5520
f56ca430b8aa056270bf971f5f3bd87ce0cf31df,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,236900,48,48,6,,5520
028958f9358a3b347ba6f71d51d99adca7bf9a76,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,185400,48,48,2,,5520
c77bda71be0ba09bff690cf1cbdbd4a631c734d1,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,190550,48,48,3,,5520
ea2e69d4357a92a4743d4e58f16ed6876448d15d,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,195700,48,48,4,,5520
141b252e92454777b8e323e763651f105a85be52,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,216300,48,48,8,,5520
20bc43264a0432d492778852287993352d16f080,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,221450,48,48,9,,5520
d7b40b814b91b2d5b5092096444fa9cc1aa445ee,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,93730,23,23,3,,2640
529061006c1b269e2cd3ec41ad0d2e80a67bcd71,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,97850,23,23,5,,2640
1f769038a419196436e87f112bfefb5851dd8a07,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,93730,23,23,3,,2640
1111b1effd6ab2008005cc1497cee5b434d9aeb8,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,95790,23,23,4,,2640
29427c5da68ea5d02e9267237c9f159d55b30ac3,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,101970,23,23,7,,2640
8fc0d3bafffb98638696b9b26c1fb3d07441447a,2017-10-19,sell,apartment,Recoleta,-34.5971246,-58.3912652,260590,47,34,10,,5520
f8f0a3388c288dba0cc63c4adf1ef8f028dd903e,2017-10-19,sell,store,Caballito,-34.6199697,-58.4431239,265000,72,,,,
c0767fd95ebb4dca8acb784c94a27f84a5b3ae0a,2017-10-19,sell,PH,Villa Lugano,-34.6943647,-58.4675742,220000,301,,,,
aff752e4ab7ff234e462b0a0f8c4d661a2c10a6a,2017-10-19,sell,PH,Villa Lugano,-34.6943647,-58.4675742,220000,301,,,,
c4fb2548e47991c92985e9e6f932eb27968c61f9,2017-10-19,sell,apartment,Las Cañitas,-34.5671607,-58.4331296,430000,145,124,,5,13000
293997b0abb0fd4a9792c454ad5b2c0e63f0cd76,2017-10-19,sell,house,Belgrano,-34.562414,-58.4421828,100000,,,,,
39ea3f488914d27645bc574df255608f47c48557,2017-10-19,sell,apartment,Congreso,-34.6098208,-58.3926061,52000,17,17,,1,1000
b843ff7df1b441786d328f4815b6d1a7654cd722,2017-10-19,sell,apartment,Puerto Madero,-34.5994779,-58.3646439,1500000,300,200,,3,15000
92e30b4c9b2aa6144c2d8e0798e671e3779d7ee3,2017-10-19,sell,apartment,Puerto Madero,-34.5994676,-58.3646043,1500000,300,200,,3,15000
4f566fe07489675a77288ae1837c788d12978ef8,2017-10-19,sell,apartment,Puerto Madero,-34.5994676,-58.3646043,800000,150,120,,3,11000
c58dc113a4adfcedb0ef7c5b4d59ddfdece82a1b,2017-10-19,sell,apartment,Recoleta,-34.5939791,-58.3910131,480000,171,171,,4,7000
4e08a3af090709ceba03a05433c6f7c4d9208529,2017-10-19,sell,apartment,Palermo,-34.5652606,-58.436499,445000,148,,,5,5700
b1aad2e1955cd2328d4bd410c904284b3086c177,2017-10-19,sell,apartment,Almagro,-34.6123075378,-58.4193470376,110000,35,35,,1,1500
102ca6edd2ac3ee0e9ddf6aad539eb93cad2ec60,2017-10-19,sell,apartment,Barrio Norte,-34.5956637736,-58.394973278,245000,85,85,,3,2500
75791a939ba332790ceaf4c693c1542db9b88896,2017-10-19,sell,apartment,Barrio Norte,-34.5895786,-58.4062962,335000,54,50,,2,
700e3ae462f702a42d7ec4263d00e1d2723fb522,2017-10-19,sell,store,Constitución,-34.6283455911,-58.3773957963,160000,108,108,,,1800
0fd0adf5e1d47b1fc37d46c8e7da579089d32729,2017-10-19,sell,store,Paternal,-34.6261962,-58.4893448,140000,,36,,,
f3a245e289a3258f3f916c78dac2e982957e2043,2017-10-19,sell,store,Barrio Norte,,,25000,,9,,1,1400
b869d535dd73865c4784a91cc95442493af322b2,2017-10-19,sell,apartment,Recoleta,-34.5853653,-58.3885464,440000,125,125,,4,5500
9da8eff57fedbadd9a54c192b7205010841cadc6,2017-10-19,sell,store,Flores,-34.6181532,-58.475946146,315000,,262,,,20000
458add25d0f7904f03b3d82fa0b6875594cb43c4,2017-10-19,sell,apartment,Belgrano,-34.5642075,-58.4391255,270000,150,130,,4,4300
a70bfb4b9a95d0ccc6b442aa64bb6c16d7742619,2017-10-19,sell,apartment,Versalles,-34.6292403,-58.5180828,120000,,49,,1,
d1a94be73f92763f42663353ce7f86eec14db2b5,2017-10-19,sell,PH,Barracas,-34.6401787,-58.3770562,,36,,,2,1
15ffe728e881811d3b641eee01130f242c492c18,2017-10-19,sell,apartment,Flores,-34.6230115935,-58.4625926439,76000,37,37,,1,1000
ae6d297bfe5b1776dfabe2ae4640e37093dfea33,2017-10-19,sell,apartment,Nuñez,-34.5404811,-58.4738481,220000,52,47,,2,1800
28116eb670fa074532749f7e6c3c529f43e0cdde,2017-10-19,sell,apartment,Balvanera,-34.6064304,-58.4025527,120000,72,68,,3,3200
368d17d76b68b4ea2756793aed6ca3e93f5216b8,2017-10-19,sell,apartment,Barrio Norte,-34.5830834,-58.4104649,600000,190,130,,3,9000
650825223984a39e21aa3de5a17f0b9cee532805,2017-10-19,sell,apartment,Flores,-34.6340099954,-58.4680752364,219600,88,83,,3,1900
db5caca0af99f3e9d93e9ab08f0940ea6b265443,2017-10-19,sell,apartment,Balvanera,-34.6169465,-58.4054143,87000,,41,,1,2000
fbedca710c66f4fde350f031de5c762c4cdae44b,2017-10-19,sell,apartment,Balvanera,-34.6169465,-58.4054143,87000,,41,,1,2000
739baaaeba053826ff73934af996f2df238141b5,2017-10-19,sell,apartment,San Cristobal,-34.6215538,-58.4059416,70000,29,27,,1,1700
adc699541591509d1782b478fb000b54bead519a,2017-10-19,sell,apartment,Caballito,-34.624088,-58.4497857,150000,,56,,3,2600
c78bb7ac9090f62cb9b9af698d0bb53a480714a9,2017-10-19,sell,apartment,Palermo,-34.5861578,-58.4159094,300000,,110,,4,4600
305397fe8a213d7e946c5fd586d129576c7a89db,2017-10-19,sell,apartment,Villa Crespo,-34.6082886,-58.4470201,145000,,47,,2,4600
960b2ed7ba45559d1eb2428a5721c21df22d5873,2017-10-19,sell,apartment,Parque Patricios,-34.6312578,-58.4096299,75000,37,34,,1,800
4bbd984576e7de44f0be972ece7163c5441b496a,2017-10-19,sell,apartment,Retiro,-34.6109937,-58.3854736,145000,71,60,,4,1300
7f809f9eea010774c520fe1839e9994a7bd630eb,2017-10-19,sell,apartment,Palermo,-34.5894847,-58.4121134,220000,78,78,,2,3500
824aaddea203028a553fb0648c8846424ecab9be,2017-10-19,sell,PH,Villa Urquiza,-34.5781211,-58.4775168,185000,80,65,,3,400
f69e56379be2809efae2570d08fa158e8bb32f8a,2017-10-19,sell,apartment,Palermo,-34.5885516,-58.4211631,175000,,78,,3,2500
9e6ceeb3beab4b6f301ba067c61beb8ea520431a,2017-10-19,sell,apartment,Palermo,-34.5779953,-58.4233068,79500,22,22,,1,1800
9a09f2d297c6dc8b9f1c5c0c5f369263a78ce6a9,2017-10-19,sell,apartment,Belgrano,-34.5541922,-58.4363887,155000,45,,,1,2900
8729ae5fa0ec4ae757e39952f43575faba76e420,2017-10-19,sell,apartment,Belgrano,-34.555706,-58.4578858,890000,137,129,,4,
ec84348ecbc9f91cb7a5bd08c9b55677f1e55c30,2017-10-19,sell,apartment,Belgrano,-34.5628159,-58.4436241,343000,,105,,4,5300
7891b01a9b36b904165dba8f4a1fce4a1cf25648,2017-10-19,sell,PH,Villa Urquiza,-34.5713622,-58.4984507,325000,304,238,,4,
2ae2e080ac9a2134033ae297e608187fc5b631eb,2017-10-19,sell,house,Mataderos,-34.6487107,-58.5026845,220000,,170,,6,
74f33ca6793a4700623dfb4037ebf2eec0131311,2017-10-19,sell,apartment,Villa Urquiza,-34.576151,-58.4895857,150000,45,35,,2,2200
26d2c1e5a48330bdeb59e67382ede443ba0333f1,2017-10-19,sell,apartment,Balvanera,-34.6021089,-58.3979053,89000,62,62,,3,5800
502bb21944ce1b1735fe1432e974bd7266d4eabc,2017-10-19,sell,apartment,Villa del Parque,-34.5986711,-58.4999353,152000,74,63,,4,2200
569a03684e717c7768a56500fe9ba9d7c72166d2,2017-10-19,sell,apartment,Nuñez,-34.5393274,-58.4660413,198000,80,70,,3,3700
75e4289a7c46ade0b56780ba11c1ac61b3a579ba,2017-10-19,sell,apartment,Palermo Hollywood,,,244000,58,49,,2,
e89dbd9869d25bb1e5bd148ed190a931e8140c7a,2017-10-19,sell,apartment,Villa Crespo,-34.6021309,-58.4422923,186000,151,145,,5,4000
76ff3dadbbc33ba11b6ea539386ee25c53aa4bb9,2017-10-19,sell,apartment,Palermo Hollywood,,,508000,120,79,,3,
7f04d71cea614a8f677a87d6b78ff0b769549bb3,2017-10-19,sell,apartment,Flores,-34.6172093,-58.4662265,180000,88,76,,4,5000
bc73bc0b78d32af0850d6fd1df4b397e6b3f34ce,2017-10-19,sell,apartment,Belgrano,,,330000,104,104,,4,3700
2d4a2341a2478231fedaea18f209c4c57618c958,2017-10-19,sell,apartment,Barrio Norte,-34.5946096,-58.401102,365000,148,136,,4,9700
